Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_171_275,VDD,Metal1,139.4490,662.0980,1.079988
FILLER_171_269,VDD,Metal1,135.3600,661.5000,1.079970
FILLER_171_262,VDD,Metal1,133.2090,662.0980,1.079969
FILLER_171_255,VDD,Metal1,129.8490,662.0980,1.079967
FILLER_171_249,VDD,Metal1,125.7600,661.5000,1.079973
FILLER_171_242,VDD,Metal1,123.6090,662.0980,1.079973
FILLER_171_235,VDD,Metal1,120.2490,662.0980,1.079975
FILLER_171_229,VDD,Metal1,116.1600,661.5000,1.079980
FILLER_171_222,VDD,Metal1,114.0090,662.0980,1.079981
FILLER_171_215,VDD,Metal1,110.6490,662.0980,1.079982
FILLER_171_209,VDD,Metal1,106.5600,661.5000,1.079985
FILLER_171_202,VDD,Metal1,104.4090,662.0980,1.079986
FILLER_171_195,VDD,Metal1,101.0490,662.0980,1.079988
FILLER_171_189,VDD,Metal1,96.9600,661.5000,1.079988
FILLER_171_182,VDD,Metal1,94.8090,662.0980,1.079991
FILLER_171_175,VDD,Metal1,91.4490,662.0980,1.079989
FILLER_171_169,VDD,Metal1,87.3600,661.5000,1.079986
FILLER_171_162,VDD,Metal1,85.2090,662.0980,1.079986
FILLER_171_155,VDD,Metal1,81.8490,662.0980,1.079985
FILLER_171_149,VDD,Metal1,77.7600,661.5000,1.079978
FILLER_171_142,VDD,Metal1,75.6090,662.0980,1.079978
FILLER_171_135,VDD,Metal1,72.2490,662.0980,1.079977
FILLER_171_129,VDD,Metal1,68.1600,661.5000,1.079976
FILLER_171_122,VDD,Metal1,66.0090,662.0980,1.079976
FILLER_171_115,VDD,Metal1,62.6490,662.0980,1.079976
FILLER_171_109,VDD,Metal1,58.5600,661.5000,1.079981
FILLER_171_102,VDD,Metal1,56.4090,662.0980,1.079981
FILLER_171_95,VDD,Metal1,53.0490,662.0980,1.079983
FILLER_171_84,VDD,Metal1,47.7690,662.0980,1.079987
FILLER_171_77,VDD,Metal1,44.4090,662.0980,1.079988
FILLER_171_70,VDD,Metal1,41.0490,662.0980,1.079989
FILLER_171_63,VDD,Metal1,37.6890,662.0980,1.079990
FILLER_171_56,VDD,Metal1,34.3290,662.0980,1.079992
FILLER_171_49,VDD,Metal1,30.9690,662.0980,1.079993
FILLER_171_42,VDD,Metal1,27.6090,662.0980,1.079994
FILLER_171_35,VDD,Metal1,24.2490,662.0980,1.079996
FILLER_171_28,VDD,Metal1,20.8890,662.0980,1.079997
FILLER_171_21,VDD,Metal1,17.5290,662.0980,1.079998
FILLER_171_14,VDD,Metal1,14.1690,662.0980,1.079998
FILLER_171_7,VDD,Metal1,10.8090,662.0980,1.079998
FILLER_171_0,VDD,Metal1,7.4490,662.0980,1.079998
FILLER_170_1360,VDD,Metal1,658.8000,661.5000,1.079980
FILLER_170_1358,VDD,Metal1,658.0800,661.5000,1.079980
FILLER_170_1351,VDD,Metal1,655.9290,660.9010,1.079981
FILLER_170_1344,VDD,Metal1,652.5690,660.9010,1.079983
FILLER_170_1337,VDD,Metal1,649.2090,660.9010,1.079984
FILLER_170_1330,VDD,Metal1,645.8490,660.9010,1.079986
FILLER_170_1323,VDD,Metal1,642.4890,660.9010,1.079987
FILLER_170_1316,VDD,Metal1,639.1290,660.9010,1.079988
FILLER_170_1309,VDD,Metal1,635.7690,660.9010,1.079989
FILLER_170_1302,VDD,Metal1,632.4090,660.9010,1.079991
FILLER_170_1295,VDD,Metal1,629.0490,660.9010,1.079992
FILLER_170_1288,VDD,Metal1,625.6890,660.9010,1.079992
FILLER_170_1281,VDD,Metal1,622.3290,660.9010,1.079994
FILLER_170_1274,VDD,Metal1,618.9690,660.9010,1.079992
FILLER_170_1267,VDD,Metal1,615.6090,660.9010,1.079990
FILLER_170_1260,VDD,Metal1,612.2490,660.9010,1.079990
FILLER_170_1253,VDD,Metal1,608.8890,660.9010,1.079982
FILLER_170_1246,VDD,Metal1,605.5290,660.9010,1.079981
FILLER_170_1239,VDD,Metal1,602.1690,660.9010,1.079980
FILLER_170_1232,VDD,Metal1,598.8090,660.9010,1.079980
FILLER_170_1225,VDD,Metal1,595.4490,660.9010,1.079979
FILLER_170_1218,VDD,Metal1,592.0890,660.9010,1.079976
FILLER_170_1211,VDD,Metal1,588.7290,660.9010,1.079976
FILLER_170_1204,VDD,Metal1,585.3690,660.9010,1.079974
FILLER_170_1197,VDD,Metal1,582.0090,660.9010,1.079973
FILLER_170_1190,VDD,Metal1,578.6490,660.9010,1.079973
FILLER_170_1183,VDD,Metal1,575.2890,660.9010,1.079985
FILLER_170_1176,VDD,Metal1,571.9290,660.9010,1.079985
FILLER_170_1169,VDD,Metal1,568.5690,660.9010,1.079985
FILLER_170_1162,VDD,Metal1,565.2090,660.9010,1.079991
FILLER_170_1155,VDD,Metal1,561.8490,660.9010,1.079991
FILLER_170_1148,VDD,Metal1,558.4890,660.9010,1.079992
FILLER_170_1141,VDD,Metal1,555.1290,660.9010,1.079993
FILLER_170_1134,VDD,Metal1,551.7690,660.9010,1.079994
FILLER_170_1127,VDD,Metal1,548.4090,660.9010,1.079995
FILLER_170_1120,VDD,Metal1,545.0490,660.9010,1.079995
FILLER_170_1113,VDD,Metal1,541.6890,660.9010,1.079986
FILLER_170_1106,VDD,Metal1,538.3290,660.9010,1.079984
FILLER_170_1099,VDD,Metal1,534.9690,660.9010,1.079983
FILLER_170_1092,VDD,Metal1,531.6090,660.9010,1.079983
FILLER_170_1085,VDD,Metal1,528.2490,660.9010,1.079982
FILLER_170_1078,VDD,Metal1,524.8890,660.9010,1.079978
FILLER_170_1071,VDD,Metal1,521.5290,660.9010,1.079978
FILLER_170_1064,VDD,Metal1,518.1690,660.9010,1.079975
FILLER_170_1057,VDD,Metal1,514.8090,660.9010,1.079974
FILLER_170_1050,VDD,Metal1,511.4490,660.9010,1.079974
FILLER_170_1043,VDD,Metal1,508.0890,660.9010,1.079977
FILLER_170_1036,VDD,Metal1,504.7290,660.9010,1.079977
FILLER_170_1029,VDD,Metal1,501.3690,660.9010,1.079977
FILLER_170_1022,VDD,Metal1,498.0090,660.9010,1.079981
FILLER_170_1015,VDD,Metal1,494.6490,660.9010,1.079981
FILLER_170_1008,VDD,Metal1,491.2890,660.9010,1.079981
FILLER_170_1001,VDD,Metal1,487.9290,660.9010,1.079982
FILLER_170_994,VDD,Metal1,484.5690,660.9010,1.079983
FILLER_170_987,VDD,Metal1,481.2090,660.9010,1.079984
FILLER_170_980,VDD,Metal1,477.8490,660.9010,1.079985
FILLER_170_973,VDD,Metal1,474.4890,660.9010,1.079993
FILLER_170_966,VDD,Metal1,471.1290,660.9010,1.079994
FILLER_170_959,VDD,Metal1,467.7690,660.9010,1.079993
FILLER_170_952,VDD,Metal1,464.4090,660.9010,1.079992
FILLER_170_945,VDD,Metal1,461.0490,660.9010,1.079991
