2026-09-15 23:16:06 +0530: Memory Usage (423192K) : Starting running IHP-SG13G2 KLayout DRC runset on /home/jaikrishn/Documents/hardware/picorv32_axi4lite_port/phyisical_design/macros/picorv32/runs/run_3/58-klayout-streamout/picorv32_macro.gds
2026-09-15 23:16:06 +0530: Memory Usage (423192K) : Ruby Version for klayout: 3.3.10
2026-09-15 23:16:06 +0530: Memory Usage (432660K) : Loading database to memory is complete.
2026-09-15 23:16:06 +0530: Memory Usage (432660K) : IHP-SG13G2 KLayout DRC runset output at: /home/jaikrishn/Documents/hardware/picorv32_axi4lite_port/phyisical_design/macros/picorv32/runs/run_3/65-klayout-drc/reports/drc.klayout.lyrdb
2026-09-15 23:16:06 +0530: Memory Usage (432660K) : Evaluate switches.
2026-09-15 23:16:06 +0530: Memory Usage (432660K) : tables selected: main
2026-09-15 23:16:06 +0530: Memory Usage (432660K) : KLayout will use 12 thread(s) in tiling mode.
2026-09-15 23:16:06 +0530: Memory Usage (432660K) : deep mode is enabled.
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : metal2_drw has 146029 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : metal2_pin has 78 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : metal2_mask has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : metal2_filler has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : metal2_nofill has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : metal2_slit has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : metal2_text has 78 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : metal2_opc has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : metal2_noqrc has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : metal2_res has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : metal2_iprobe has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : metal2_diffprb has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : baspoly_drw has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : baspoly_pin has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : psd_drw has 82391 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : nldb_drw has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : digibnd_drw has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : via1_drw has 47010 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : backmetal1_drw has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : backmetal1_pin has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : backmetal1_mask has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : backmetal1_filler has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : backmetal1_nofill has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : backmetal1_slit has 0 polygons
2026-09-15 23:16:06 +0530: Memory Usage (442220K) : backmetal1_text has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : backmetal1_opc has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : backmetal1_noqrc has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : backmetal1_res has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : backmetal1_iprobe has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : backmetal1_diffprb has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : backpassiv_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : res_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : sram_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : trans_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : ind_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : ind_pin has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : ind_text has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : salblock_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : via2_drw has 46442 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal3_drw has 73273 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal3_pin has 73 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal3_mask has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal3_filler has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal3_nofill has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal3_slit has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal3_text has 73 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal3_opc has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal3_noqrc has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal3_res has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal3_iprobe has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal3_diffprb has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : nwell_drw has 41124 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : nwell_pin has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : nbulay_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : nbulay_pin has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : nbulay_block has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : emwind_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : emwind_opc has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : deepco_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : deepco_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : mim_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : edgeseal_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : edgeseal_bound has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : substrate_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : substrate_text has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : dfpad_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : dfpad_pillar has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : dfpad_sbump has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : thickgateox_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : pldb_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : pwell_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : pwell_pin has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : pwell_block has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : ic_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : via3_drw has 13311 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal4_drw has 10419 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal4_pin has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal4_mask has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal4_filler has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal4_nofill has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal4_slit has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal4_text has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal4_opc has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal4_noqrc has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal4_res has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal4_iprobe has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal4_diffprb has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : heattrans_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : heatres_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : pempoly_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : fbe_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : empoly_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : ldmos_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : pbiwind_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : digisub_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : nodrc_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : text_drw has 62 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : via4_drw has 9714 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal5_drw has 6155 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal5_pin has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal5_mask has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal5_filler has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal5_nofill has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal5_slit has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal5_text has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal5_opc has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal5_noqrc has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal5_res has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal5_iprobe has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : metal5_diffprb has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : radhard_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : memcap_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : varicap_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : flash_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : intbondvia_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : intbondmet_drw has 0 polygons
2026-09-15 23:16:07 +0530: Memory Usage (442220K) : devbondvia_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : devbondmet_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : devtrench_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : redist_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : graphbot_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : graphtop_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : antvia1_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : antmetal2_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : graphcont_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : siwg_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : siwg_filler has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : siwg_nofill has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : sigrating_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : singrating_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : graphpas_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : emwind3_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : emwihv3_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : redbulay_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : smos_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : graphpad_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : polimide_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : polimide_pin has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : recog_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : recog_pin has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : recog_esd has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : recog_diode has 62 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : recog_tsv has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : recog_iprobe has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : recog_diffprb has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : recog_pillar has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : recog_sbump has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : recog_otp has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : recog_pdiode has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : recog_mom has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : recog_momf has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : recog_pcm has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : colopen_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : graphmetal1_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : graphmetal1_filler has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : graphmetal1_nofill has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : graphmetal1_slit has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : graphmetal1_opc has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : graphmet1l_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : graphmet1l_filler has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : graphmet1l_nofill has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : graphmet1l_slit has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : graphmet1l_opc has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : extblock_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : nldd_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : pldd_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : next_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : pext_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : nexthv_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : pexthv_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : graphgate_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : sinwg_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : sinwg_filler has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : sinwg_nofill has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : mempad_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topvia1_drw has 3760 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal1_drw has 2120 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal1_pin has 20 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal1_mask has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal1_filler has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal1_nofill has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal1_slit has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal1_text has 2 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal1_noqrc has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal1_res has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal1_iprobe has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal1_diffprb has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : inldpwl_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : polyres_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : polyres_pin has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : vmim_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : nbulaycut_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : antmetal1_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topvia2_drw has 200 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal2_drw has 240 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal2_pin has 20 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal2_mask has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal2_filler has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal2_nofill has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal2_slit has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal2_text has 2 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal2_noqrc has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal2_res has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal2_iprobe has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : topmetal2_diffprb has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : snsring_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : sensor_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : snsarms_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : snscmosvia_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : colwind_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : flm_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : hafniumox_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : memvia_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : thinfilmres_drw has 0 polygons
2026-09-15 23:16:08 +0530: Memory Usage (442220K) : rfmem_drw has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_drw has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m2m3 has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m2m4 has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m2m5 has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m2tm1 has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m2tm2 has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m3m4 has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m3m5 has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m3tm1 has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m3tm2 has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m4m5 has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m4tm1 has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m4tm2 has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m5tm1 has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m5tm2 has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_tm1tm2 has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m1sub has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m2sub has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m3sub has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m4sub has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_m5sub has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_tm1sub has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : norcx_tm2sub has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : snsbotvia_drw has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : snstopvia_drw has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : deepvia_drw has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : fgetch_drw has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : ctrgat_drw has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : fgimp_drw has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : emwihv_drw has 0 polygons
2026-09-15 23:16:09 +0530: Memory Usage (442220K) : lbe_drw has 0 polygons
