Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_174_648,VSS,Metal1,318.4860,673.3000,0.000288
FILLER_174_641,VSS,Metal1,315.1260,673.3000,0.000339
FILLER_174_630,VSS,Metal1,309.8460,673.3000,0.000357
FILLER_174_623,VSS,Metal1,306.4860,673.3000,0.000358
FILLER_174_612,VSS,Metal1,301.2060,673.3000,0.000378
FILLER_174_605,VSS,Metal1,297.8460,673.3000,0.000394
FILLER_174_594,VSS,Metal1,292.5660,673.3000,0.000557
FILLER_174_587,VSS,Metal1,289.2060,673.3000,0.000688
FILLER_174_576,VSS,Metal1,283.9260,673.3000,0.000685
FILLER_174_569,VSS,Metal1,280.5660,673.3000,0.000681
FILLER_174_558,VSS,Metal1,275.2860,673.3000,0.000502
FILLER_174_551,VSS,Metal1,271.9260,673.3000,0.000291
FILLER_174_540,VSS,Metal1,266.6460,673.3000,0.000216
FILLER_174_533,VSS,Metal1,263.2860,673.3000,0.000145
FILLER_174_522,VSS,Metal1,258.0060,673.3000,0.000132
FILLER_174_515,VSS,Metal1,254.6460,673.3000,0.000106
FILLER_174_504,VSS,Metal1,249.3660,673.3000,0.000100
FILLER_174_497,VSS,Metal1,246.0060,673.3000,0.000190
FILLER_174_486,VSS,Metal1,240.7260,673.3000,0.000248
FILLER_174_479,VSS,Metal1,237.3660,673.3000,0.000316
FILLER_174_468,VSS,Metal1,232.0860,673.3000,0.000350
FILLER_174_461,VSS,Metal1,228.7260,673.3000,0.000390
FILLER_174_450,VSS,Metal1,223.4460,673.3000,0.000406
FILLER_174_443,VSS,Metal1,220.0860,673.3000,0.000424
FILLER_174_432,VSS,Metal1,214.8060,673.3000,0.000416
FILLER_174_425,VSS,Metal1,211.4460,673.3000,0.000407
FILLER_174_414,VSS,Metal1,206.1660,673.3000,0.000380
FILLER_174_407,VSS,Metal1,202.8060,673.3000,0.000349
FILLER_174_396,VSS,Metal1,197.5260,673.3000,0.000290
FILLER_174_389,VSS,Metal1,194.1660,673.3000,0.000220
FILLER_174_378,VSS,Metal1,188.8860,673.3000,0.000195
FILLER_174_371,VSS,Metal1,185.5260,673.3000,0.000179
FILLER_174_365,VSS,Metal1,181.4400,672.8400,0.000149
FILLER_174_361,VSS,Metal1,179.9880,673.2160,0.000063
FILLER_174_346,VSS,Metal1,172.3200,672.8400,0.000232
FILLER_174_342,VSS,Metal1,170.8680,673.2160,0.000232
FILLER_174_335,VSS,Metal1,168.2460,673.3000,0.000258
FILLER_174_324,VSS,Metal1,162.9660,673.3000,0.000292
FILLER_174_317,VSS,Metal1,159.6060,673.3000,0.000292
FILLER_174_306,VSS,Metal1,154.3260,673.3000,0.000371
FILLER_174_299,VSS,Metal1,150.9660,673.3000,0.000371
FILLER_174_288,VSS,Metal1,145.6860,673.3000,0.000357
FILLER_174_281,VSS,Metal1,142.3260,673.3000,0.000343
FILLER_174_270,VSS,Metal1,137.0460,673.3000,0.000326
FILLER_174_263,VSS,Metal1,133.6860,673.3000,0.000326
FILLER_174_252,VSS,Metal1,128.4060,673.3000,0.000319
FILLER_174_245,VSS,Metal1,125.0460,673.3000,0.000312
FILLER_174_234,VSS,Metal1,119.7660,673.3000,0.000298
FILLER_174_227,VSS,Metal1,116.4060,673.3000,0.000297
FILLER_174_216,VSS,Metal1,111.1260,673.3000,0.000221
FILLER_174_209,VSS,Metal1,107.7660,673.3000,0.000132
FILLER_174_198,VSS,Metal1,102.4860,673.3000,0.000037
FILLER_174_191,VSS,Metal1,99.1260,673.3000,0.000110
FILLER_174_180,VSS,Metal1,93.8460,673.3000,0.000117
FILLER_174_173,VSS,Metal1,90.4860,673.3000,0.000129
FILLER_174_162,VSS,Metal1,85.2060,673.3000,0.000215
FILLER_174_155,VSS,Metal1,81.8460,673.3000,0.000275
FILLER_174_144,VSS,Metal1,76.5660,673.3000,0.000287
FILLER_174_137,VSS,Metal1,73.2060,673.3000,0.000287
FILLER_174_126,VSS,Metal1,67.9260,673.3000,0.000281
FILLER_174_119,VSS,Metal1,64.5660,673.3000,0.000275
FILLER_174_108,VSS,Metal1,59.2860,673.3000,0.000263
FILLER_174_101,VSS,Metal1,55.9260,673.3000,0.000262
FILLER_174_90,VSS,Metal1,50.6460,673.3000,0.000195
FILLER_174_83,VSS,Metal1,47.2860,673.3000,0.000124
FILLER_174_72,VSS,Metal1,42.0060,673.3000,0.000054
FILLER_174_65,VSS,Metal1,38.6460,673.3000,0.000054
FILLER_174_54,VSS,Metal1,33.3660,673.3000,0.000043
FILLER_174_47,VSS,Metal1,30.0060,673.3000,0.000043
FILLER_174_42,VSS,Metal1,26.1600,672.8400,0.000043
FILLER_174_35,VSS,Metal1,24.2460,673.3000,0.000028
FILLER_174_18,VSS,Metal1,15.3480,673.2160,0.000065
FILLER_174_11,VSS,Metal1,12.7260,673.3000,0.000065
FILLER_174_0,VSS,Metal1,7.4460,673.3000,0.000065
FILLER_173_1368,VSS,Metal1,664.0860,672.3790,0.001046
FILLER_173_1361,VSS,Metal1,660.7260,672.3790,0.001017
FILLER_173_1354,VSS,Metal1,657.3660,672.3790,0.001017
FILLER_173_1347,VSS,Metal1,654.0060,672.3790,0.000940
FILLER_173_1340,VSS,Metal1,650.6460,672.3790,0.000940
FILLER_173_1334,VSS,Metal1,646.5600,672.8400,0.000824
FILLER_173_1330,VSS,Metal1,645.1080,672.4630,0.000824
FILLER_173_1323,VSS,Metal1,642.4860,672.3790,0.000824
FILLER_173_1316,VSS,Metal1,639.1260,672.3790,0.000228
FILLER_173_1309,VSS,Metal1,635.7660,672.3790,0.000228
FILLER_173_1302,VSS,Metal1,632.4060,672.3790,0.000228
FILLER_173_1295,VSS,Metal1,629.0460,672.3790,0.000080
FILLER_173_1288,VSS,Metal1,625.6860,672.3790,0.000283
FILLER_173_1281,VSS,Metal1,622.3260,672.3790,0.000510
FILLER_173_1274,VSS,Metal1,618.9660,672.3790,0.000513
FILLER_173_1267,VSS,Metal1,615.6060,672.3790,0.000516
FILLER_173_1253,VSS,Metal1,607.6800,672.8400,0.000694
FILLER_173_1207,VSS,Metal1,585.3600,672.8400,0.003979
FILLER_173_1201,VSS,Metal1,582.7200,672.8400,0.003979
FILLER_173_1141,VSS,Metal1,553.9200,672.8400,0.000135
FILLER_173_1135,VSS,Metal1,551.0400,672.8400,0.000249
FILLER_173_1130,VSS,Metal1,548.4000,672.8400,0.000351
FILLER_173_1115,VSS,Metal1,541.4400,672.8400,0.000386
FILLER_173_1109,VSS,Metal1,538.5600,672.8400,0.000404
FILLER_173_983,VSS,Metal1,478.5480,672.4630,0.000147
FILLER_173_948,VSS,Metal1,461.7480,672.4630,0.000275
FILLER_173_941,VSS,Metal1,459.1260,672.3790,0.000407
FILLER_173_907,VSS,Metal1,442.8060,672.3790,0.001006
FILLER_173_878,VSS,Metal1,427.6800,672.8400,0.000814
FILLER_173_874,VSS,Metal1,426.2280,672.4630,0.000814
FILLER_173_833,VSS,Metal1,405.8400,672.8400,0.000111
FILLER_173_829,VSS,Metal1,404.6280,672.4630,0.000111
FILLER_173_824,VSS,Metal1,401.5200,672.8400,0.000314
FILLER_173_822,VSS,Metal1,400.8000,672.8400,0.000314
FILLER_173_815,VSS,Metal1,398.6460,672.3790,0.000552
FILLER_173_760,VSS,Metal1,370.8000,672.8400,0.000649
FILLER_173_758,VSS,Metal1,370.0800,672.8400,0.000649
FILLER_173_725,VSS,Metal1,354.2400,672.8400,0.000769
FILLER_173_721,VSS,Metal1,352.7880,672.4630,0.000767
FILLER_173_710,VSS,Metal1,346.8000,672.8400,0.000696
FILLER_173_708,VSS,Metal1,346.0800,672.8400,0.000696
FILLER_173_703,VSS,Metal1,343.4400,672.8400,0.000613
FILLER_173_692,VSS,Metal1,338.4000,672.8400,0.000510
FILLER_173_658,VSS,Metal1,322.0800,672.8400,0.000250
FILLER_173_654,VSS,Metal1,320.6280,672.4630,0.000252
FILLER_173_647,VSS,Metal1,318.0060,672.3790,0.000289
FILLER_173_640,VSS,Metal1,314.6460,672.3790,0.000340
FILLER_173_633,VSS,Metal1,311.2860,672.3790,0.000356
FILLER_173_626,VSS,Metal1,307.9260,672.3790,0.000357
FILLER_173_619,VSS,Metal1,304.5660,672.3790,0.000358
FILLER_173_612,VSS,Metal1,301.2060,672.3790,0.000378
FILLER_173_607,VSS,Metal1,297.3600,672.8400,0.000394
FILLER_173_603,VSS,Metal1,296.1480,672.4630,0.000394
FILLER_173_596,VSS,Metal1,293.5260,672.3790,0.000557
FILLER_173_591,VSS,Metal1,289.6800,672.8400,0.000688
FILLER_173_584,VSS,Metal1,287.7660,672.3790,0.000688
FILLER_173_577,VSS,Metal1,284.4060,672.3790,0.000685
FILLER_173_571,VSS,Metal1,280.3200,672.8400,0.000681
FILLER_173_567,VSS,Metal1,278.8680,672.4630,0.000681
FILLER_173_560,VSS,Metal1,276.2460,672.3790,0.000502
FILLER_173_552,VSS,Metal1,270.9600,672.8400,0.000291
FILLER_173_548,VSS,Metal1,269.7480,672.4630,0.000261
FILLER_173_541,VSS,Metal1,267.1260,672.3790,0.000217
FILLER_173_536,VSS,Metal1,263.2800,672.8400,0.000145
FILLER_173_529,VSS,Metal1,261.3660,672.3790,0.000145
FILLER_173_522,VSS,Metal1,258.0060,672.3790,0.000132
FILLER_173_516,VSS,Metal1,253.9200,672.8400,0.000106
FILLER_173_512,VSS,Metal1,252.4680,672.4630,0.000042
FILLER_173_505,VSS,Metal1,249.8460,672.3790,0.000098
FILLER_173_494,VSS,Metal1,244.5660,672.3790,0.000191
FILLER_173_487,VSS,Metal1,241.2060,672.3790,0.000247
FILLER_173_476,VSS,Metal1,235.9260,672.3790,0.000317
FILLER_173_469,VSS,Metal1,232.5660,672.3790,0.000350
FILLER_173_458,VSS,Metal1,227.2860,672.3790,0.000391
FILLER_173_451,VSS,Metal1,223.9260,672.3790,0.000406
FILLER_173_440,VSS,Metal1,218.6460,672.3790,0.000424
FILLER_173_433,VSS,Metal1,215.2860,672.3790,0.000417
FILLER_173_422,VSS,Metal1,210.0060,672.3790,0.000406
FILLER_173_415,VSS,Metal1,206.6460,672.3790,0.000381
FILLER_173_404,VSS,Metal1,201.3660,672.3790,0.000348
FILLER_173_397,VSS,Metal1,198.0060,672.3790,0.000291
FILLER_173_389,VSS,Metal1,192.7200,672.8400,0.000220
FILLER_173_385,VSS,Metal1,191.5080,672.4630,0.000209
FILLER_173_378,VSS,Metal1,188.8860,672.3790,0.000195
FILLER_173_371,VSS,Metal1,185.5260,672.3790,0.000179
FILLER_173_364,VSS,Metal1,182.1660,672.3790,0.000149
FILLER_173_357,VSS,Metal1,178.8060,672.3790,0.000063
FILLER_173_350,VSS,Metal1,175.4460,672.3790,0.000042
FILLER_173_343,VSS,Metal1,172.0860,672.3790,0.000232
FILLER_173_336,VSS,Metal1,168.7260,672.3790,0.000257
FILLER_173_329,VSS,Metal1,165.3660,672.3790,0.000292
FILLER_173_322,VSS,Metal1,162.0060,672.3790,0.000292
FILLER_173_315,VSS,Metal1,158.6460,672.3790,0.000292
