2026-09-15 22:39:13 +0530: Memory Usage (422996K) : Starting running IHP-SG13G2 KLayout DRC runset on /home/jaikrishn/Documents/hardware/picorv32_axi4lite_port/phyisical_design/macros/picorv32/runs/run_2/58-klayout-streamout/picorv32_macro.gds
2026-09-15 22:39:13 +0530: Memory Usage (423152K) : Ruby Version for klayout: 3.3.10
2026-09-15 22:39:13 +0530: Memory Usage (433680K) : Loading database to memory is complete.
2026-09-15 22:39:13 +0530: Memory Usage (433680K) : IHP-SG13G2 KLayout DRC runset output at: /home/jaikrishn/Documents/hardware/picorv32_axi4lite_port/phyisical_design/macros/picorv32/runs/run_2/65-klayout-drc/reports/drc.klayout.lyrdb
2026-09-15 22:39:13 +0530: Memory Usage (433680K) : Evaluate switches.
2026-09-15 22:39:13 +0530: Memory Usage (433680K) : tables selected: main
2026-09-15 22:39:13 +0530: Memory Usage (433680K) : KLayout will use 12 thread(s) in tiling mode.
2026-09-15 22:39:13 +0530: Memory Usage (433680K) : deep mode is enabled.
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : siwg_filler has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : siwg_nofill has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : sigrating_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : singrating_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : graphpas_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : emwind3_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : emwihv3_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : redbulay_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : smos_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : graphpad_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : polimide_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : polimide_pin has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : recog_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : recog_pin has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : recog_esd has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : recog_diode has 30 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : recog_tsv has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : recog_iprobe has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : recog_diffprb has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : recog_pillar has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : recog_sbump has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : recog_otp has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : recog_pdiode has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : recog_mom has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : recog_momf has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : recog_pcm has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : colopen_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : graphmetal1_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : graphmetal1_filler has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : graphmetal1_nofill has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : graphmetal1_slit has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : graphmetal1_opc has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : graphmet1l_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : graphmet1l_filler has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : graphmet1l_nofill has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : graphmet1l_slit has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : graphmet1l_opc has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : extblock_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : nldd_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : pldd_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : next_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : pext_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : nexthv_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : pexthv_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : graphgate_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : sinwg_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : sinwg_filler has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : sinwg_nofill has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : mempad_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : topvia1_drw has 2528 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : topmetal1_drw has 1424 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : topmetal1_pin has 16 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : topmetal1_mask has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : topmetal1_filler has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : topmetal1_nofill has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : topmetal1_slit has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : topmetal1_text has 2 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : topmetal1_noqrc has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : topmetal1_res has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : topmetal1_iprobe has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : topmetal1_diffprb has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : inldpwl_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : polyres_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : polyres_pin has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : vmim_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : nbulaycut_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : antmetal1_drw has 0 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : topvia2_drw has 128 polygons
2026-09-15 22:39:15 +0530: Memory Usage (442232K) : topmetal2_drw has 160 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : topmetal2_pin has 16 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : topmetal2_mask has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : topmetal2_filler has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : topmetal2_nofill has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : topmetal2_slit has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : topmetal2_text has 2 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : topmetal2_noqrc has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : topmetal2_res has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : topmetal2_iprobe has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : topmetal2_diffprb has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : snsring_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : sensor_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : snsarms_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : snscmosvia_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : colwind_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : flm_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : hafniumox_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : memvia_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : thinfilmres_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : rfmem_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m2m3 has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m2m4 has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m2m5 has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m2tm1 has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m2tm2 has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m3m4 has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m3m5 has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m3tm1 has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m3tm2 has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m4m5 has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m4tm1 has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m4tm2 has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m5tm1 has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m5tm2 has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_tm1tm2 has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m1sub has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m2sub has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m3sub has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m4sub has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_m5sub has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_tm1sub has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : norcx_tm2sub has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : snsbotvia_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : snstopvia_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : deepvia_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : fgetch_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : ctrgat_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : fgimp_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : emwihv_drw has 0 polygons
2026-09-15 22:39:16 +0530: Memory Usage (442232K) : lbe_drw has 0 polygons
