net,length_um
_02345_,41.695µm
u_picorv32.picorv32_core.count_instr\[6\],41.65µm
_02411_,41.64µm
_05419_,41.64µm
_05292_,41.635µm
net240,41.58µm
_05483_,41.54µm
u_picorv32.picorv32_core.cpuregs\[27\]\[2\],41.53µm
_04452_,41.52µm
_02887_,41.49µm
_03440_,41.47µm
_01596_,41.43µm
u_picorv32.picorv32_core.cpuregs\[8\]\[13\],41.41µm
net862,41.37µm
u_picorv32.picorv32_core.cpuregs\[31\]\[6\],41.31µm
_01662_,41.285µm
_03747_,41.28µm
_04433_,41.23µm
u_picorv32.pcpi_rs2\[8\],41.215µm
_02759_,41.17µm
_03428_,41.165µm
net1308,41.13µm
_03325_,41.115µm
_05027_,41.1µm
_05213_,41.1µm
u_picorv32.picorv32_core.cpuregs\[2\]\[18\],41.005µm
u_picorv32.picorv32_core.cpuregs\[21\]\[14\],40.975µm
u_picorv32.picorv32_core.count_cycle\[62\],40.97µm
net578,40.945µm
net1307,40.9µm
_01807_,40.885µm
_04971_,40.86µm
_05002_,40.86µm
net1019,40.805µm
_05107_,40.8µm
_01711_,40.69µm
_05165_,40.69µm
net103,40.68µm
_01556_,40.64µm
_01619_,40.63µm
u_picorv32.picorv32_core.cpuregs\[22\]\[1\],40.54µm
u_picorv32.picorv32_core.count_cycle\[41\],40.525µm
net1437,40.515µm
_03079_,40.485µm
u_picorv32.picorv32_core.mem_wordsize\[0\],40.41µm
u_picorv32.picorv32_core.cpuregs\[13\]\[9\],40.4µm
_02878_,40.355µm
_01788_,40.35µm
u_picorv32.picorv32_core.count_instr\[5\],40.28µm
u_picorv32.picorv32_core.mem_rdata_q\[3\],40.24µm
_01958_,40.225µm
_05068_,40.21µm
u_picorv32.picorv32_core.decoder_trigger,40.21µm
_04103_,40.2µm
_04980_,40.2µm
_03332_,40.185µm
u_picorv32.picorv32_core.alu_out\[2\],40.14µm
net1670,40.14µm
net855,40.11µm
u_picorv32.picorv32_core.cpuregs\[13\]\[5\],40.045µm
_05142_,40.04µm
_05185_,40.04µm
u_picorv32.picorv32_core.cpuregs\[10\]\[25\],40.035µm
_01892_,39.98µm
_05017_,39.89µm
u_picorv32.picorv32_core.cpuregs\[21\]\[11\],39.86µm
_02808_,39.845µm
_00007_,39.84µm
_05175_,39.84µm
u_picorv32.picorv32_core.reg_out\[16\],39.79µm
net1733,39.79µm
u_picorv32.picorv32_core.cpuregs\[8\]\[20\],39.75µm
_04993_,39.73µm
_01864_,39.72µm
_04878_,39.715µm
u_picorv32.picorv32_core.cpuregs\[14\]\[3\],39.675µm
u_picorv32.picorv32_core.cpuregs\[16\]\[0\],39.675µm
_05118_,39.66µm
u_picorv32.picorv32_core.alu_out\[6\],39.6µm
u_picorv32.picorv32_core.cpuregs\[9\]\[28\],39.565µm
net112,39.525µm
u_picorv32.picorv32_core.alu_out\[8\],39.5µm
u_picorv32.picorv32_core.cpuregs\[1\]\[15\],39.49µm
_02955_,39.48µm
u_picorv32.picorv32_core.cpuregs\[6\]\[21\],39.375µm
u_picorv32.picorv32_core.cpuregs\[21\]\[27\],39.31µm
_05438_,39.24µm
u_picorv32.picorv32_core.cpuregs\[30\]\[2\],39.235µm
_03694_,39.205µm
_04104_,39.18µm
_04999_,39.18µm
_04972_,39.14µm
_03287_,39.13µm
u_picorv32.picorv32_core.cpuregs\[7\]\[29\],39.08µm
_04764_,39.07µm
u_picorv32.picorv32_core.cpuregs\[29\]\[13\],39.025µm
_05575_,39.01µm
u_picorv32.picorv32_core.reg_out\[3\],39.01µm
_05888_,38.95µm
_02943_,38.91µm
_02962_,38.89µm
u_picorv32.picorv32_core.cpuregs\[15\]\[23\],38.84µm
u_picorv32.picorv32_core.cpuregs\[9\]\[20\],38.84µm
_05096_,38.83µm
_02937_,38.82µm
u_picorv32.picorv32_core.cpuregs\[22\]\[24\],38.795µm
_04998_,38.7µm
u_picorv32.picorv32_core.instr_lhu,38.7µm
net212,38.7µm
u_picorv32.picorv32_core.cpuregs\[3\]\[0\],38.675µm
u_picorv32.picorv32_core.cpuregs\[26\]\[24\],38.65µm
u_picorv32.picorv32_core.count_cycle\[57\],38.62µm
_01817_,38.545µm
_03191_,38.54µm
u_picorv32.picorv32_core.cpuregs\[31\]\[11\],38.535µm
u_picorv32.picorv32_core.alu_out\[7\],38.53µm
_05403_,38.505µm
u_picorv32.picorv32_core.cpuregs\[29\]\[10\],38.485µm
_04605_,38.455µm
u_picorv32.picorv32_core.count_cycle\[9\],38.435µm
_01905_,38.41µm
_02454_,38.395µm
_04989_,38.35µm
u_picorv32.picorv32_core.cpuregs\[25\]\[21\],38.35µm
_03050_,38.3µm
_02151_,38.245µm
u_picorv32.picorv32_core.mem_rdata_q\[19\],38.245µm
u_picorv32.picorv32_core.cpuregs\[1\]\[31\],38.215µm
_02446_,38.2µm
u_picorv32.picorv32_core.cpuregs\[22\]\[10\],38.195µm
_01753_,38.19µm
_04737_,38.16µm
u_picorv32.picorv32_core.cpuregs\[5\]\[5\],38.115µm
u_picorv32.picorv32_core.cpuregs\[26\]\[26\],38.075µm
u_picorv32.picorv32_core.cpuregs\[6\]\[0\],38.065µm
u_picorv32.picorv32_core.cpuregs\[13\]\[3\],38.005µm
u_picorv32.picorv32_core.instr_sh,37.985µm
_02058_,37.93µm
u_picorv32.picorv32_core.count_cycle\[33\],37.87µm
u_picorv32.picorv32_core.cpuregs\[23\]\[16\],37.86µm
u_picorv32.picorv32_core.cpuregs\[26\]\[1\],37.82µm
_01714_,37.775µm
_04482_,37.77µm
_03296_,37.745µm
u_picorv32.picorv32_core.cpuregs\[22\]\[17\],37.71µm
_05344_,37.7µm
_02934_,37.695µm
_02410_,37.69µm
_05893_,37.675µm
_02987_,37.635µm
_04262_,37.63µm
_02983_,37.575µm
_05008_,37.52µm
_03671_,37.51µm
_05033_,37.45µm
u_picorv32.picorv32_core.cpuregs\[7\]\[5\],37.45µm
u_picorv32.picorv32_core.count_cycle\[36\],37.44µm
u_picorv32.picorv32_core.mem_do_rinst,37.44µm
_02964_,37.425µm
_03030_,37.405µm
_05746_,37.39µm
_05978_,37.39µm
_01939_,37.38µm
_04432_,37.32µm
u_picorv32.picorv32_core.cpuregs\[27\]\[10\],37.32µm
u_picorv32.picorv32_core.instr_sltu,37.25µm
_03485_,37.235µm
_03603_,37.21µm
u_picorv32.picorv32_core.cpuregs\[22\]\[15\],37.15µm
_01845_,37.12µm
_02721_,37.075µm
_01557_,37.05µm
u_picorv32.picorv32_core.reg_next_pc\[15\],37.03µm
u_picorv32.picorv32_core.cpuregs\[29\]\[29\],36.995µm
_04962_,36.97µm
_02559_,36.825µm
_04047_,36.78µm
u_picorv32.picorv32_core.cpuregs\[15\]\[21\],36.78µm
u_picorv32.picorv32_core.cpuregs\[4\]\[28\],36.78µm
u_picorv32.picorv32_core.cpuregs\[6\]\[14\],36.765µm
_02380_,36.74µm
_01802_,36.69µm
u_picorv32.picorv32_core.cpuregs\[28\]\[19\],36.675µm
_02447_,36.655µm
_03236_,36.645µm
u_picorv32.picorv32_core.cpuregs\[0\]\[30\],36.62µm
u_picorv32.picorv32_core.cpuregs\[6\]\[3\],36.5µm
_02614_,36.495µm
_05918_,36.49µm
u_picorv32.picorv32_core.alu_out_q\[11\],36.48µm
u_picorv32.picorv32_core.cpuregs\[15\]\[6\],36.475µm
_05087_,36.42µm
net239,36.395µm
u_picorv32.picorv32_core.cpuregs\[11\]\[30\],36.37µm
_04855_,36.36µm
net612,36.36µm
u_picorv32.picorv32_core.cpuregs\[10\]\[31\],36.34µm
_01693_,36.32µm
_05469_,36.305µm
_02979_,36.24µm
_03413_,36.235µm
u_picorv32.picorv32_core.count_cycle\[1\],36.225µm
u_picorv32.picorv32_core.cpuregs\[4\]\[11\],36.225µm
_01558_,36.2µm
_05343_,36.19µm
u_picorv32.picorv32_core.cpuregs\[17\]\[16\],36.18µm
u_picorv32.picorv32_core.cpuregs\[23\]\[4\],36.155µm
_05431_,36.13µm
_05493_,36.13µm
u_picorv32.picorv32_core.cpuregs\[25\]\[13\],36.13µm
_02032_,36.08µm
_01863_,36.07µm
_05906_,36.07µm
_01737_,36.055µm
u_picorv32.picorv32_core.cpuregs\[11\]\[24\],36.025µm
u_picorv32.picorv32_core.cpuregs\[3\]\[7\],36.01µm
u_picorv32.picorv32_core.cpuregs\[21\]\[7\],35.925µm
_05012_,35.88µm
_03128_,35.86µm
u_picorv32.picorv32_core.count_instr\[60\],35.84µm
u_picorv32.picorv32_core.cpuregs\[19\]\[17\],35.84µm
_02565_,35.83µm
u_picorv32.picorv32_core.cpuregs\[21\]\[24\],35.83µm
u_picorv32.picorv32_core.cpuregs\[7\]\[17\],35.82µm
u_picorv32.picorv32_core.cpuregs\[30\]\[7\],35.77µm
u_picorv32.picorv32_core.cpuregs\[31\]\[13\],35.77µm
_04952_,35.76µm
u_picorv32.picorv32_core.count_cycle\[4\],35.735µm
_04931_,35.72µm
_03388_,35.7µm
_02634_,35.66µm
net1691,35.66µm
_04935_,35.65µm
u_picorv32.picorv32_core.cpuregs\[5\]\[17\],35.65µm
u_picorv32.picorv32_core.cpuregs\[8\]\[1\],35.65µm
_04977_,35.64µm
net768,35.635µm
u_picorv32.picorv32_core.cpuregs\[17\]\[25\],35.625µm
_03724_,35.615µm
u_picorv32.picorv32_core.cpuregs\[27\]\[23\],35.615µm
_01975_,35.59µm
u_picorv32.picorv32_core.cpuregs\[6\]\[29\],35.59µm
_03292_,35.58µm
_03178_,35.53µm
_05209_,35.53µm
_01966_,35.525µm
u_picorv32.picorv32_core.count_instr\[45\],35.505µm
_03185_,35.465µm
u_picorv32.picorv32_core.cpuregs\[27\]\[22\],35.46µm
_03532_,35.41µm
u_picorv32.picorv32_core.cpuregs\[30\]\[22\],35.41µm
u_picorv32.picorv32_core.mem_state\[0\],35.405µm
_02387_,35.355µm
_01542_,35.35µm
_01795_,35.35µm
u_picorv32.picorv32_core.cpuregs\[1\]\[25\],35.35µm
_03286_,35.34µm
u_picorv32.picorv32_core.cpuregs\[19\]\[27\],35.315µm
u_picorv32.picorv32_core.cpuregs\[14\]\[11\],35.295µm
net766,35.29µm
_02213_,35.28µm
_05556_,35.24µm
u_picorv32.picorv32_core.count_instr\[62\],35.205µm
_05825_,35.195µm
_01552_,35.17µm
u_picorv32.picorv32_core.cpuregs\[14\]\[23\],35.17µm
_05123_,35.16µm
_03108_,35.14µm
_03355_,35.08µm
u_picorv32.picorv32_core.cpuregs\[1\]\[0\],35.065µm
u_picorv32.picorv32_core.count_cycle\[34\],35.04µm
u_picorv32.picorv32_core.count_instr\[63\],35.04µm
_04616_,34.98µm
_05476_,34.98µm
u_picorv32.picorv32_core.cpuregs\[30\]\[29\],34.93µm
u_picorv32.picorv32_core.cpuregs\[6\]\[7\],34.895µm
_02287_,34.86µm
u_picorv32.picorv32_core.cpuregs\[3\]\[9\],34.82µm
u_picorv32.picorv32_core.cpuregs\[27\]\[12\],34.815µm
_04918_,34.8µm
_04711_,34.76µm
u_picorv32.picorv32_core.cpuregs\[0\]\[7\],34.75µm
u_picorv32.picorv32_core.cpuregs\[14\]\[19\],34.75µm
u_picorv32.picorv32_core.cpuregs\[20\]\[24\],34.75µm
u_picorv32.picorv32_core.reg_next_pc\[28\],34.745µm
_00032_,34.74µm
u_picorv32.picorv32_core.cpuregs\[26\]\[9\],34.705µm
u_picorv32.picorv32_core.cpuregs\[26\]\[2\],34.7µm
u_picorv32.picorv32_core.cpuregs\[14\]\[31\],34.69µm
_05244_,34.68µm
u_picorv32.picorv32_core.cpuregs\[15\]\[24\],34.665µm
u_picorv32.picorv32_core.cpuregs\[17\]\[24\],34.64µm
u_picorv32.picorv32_core.cpuregs\[27\]\[26\],34.64µm
_05129_,34.62µm
u_picorv32.picorv32_core.cpuregs\[9\]\[6\],34.585µm
_03475_,34.57µm
_03113_,34.535µm
_01407_,34.5µm
_04979_,34.5µm
net1076,34.5µm
_04791_,34.465µm
u_picorv32.picorv32_core.cpuregs\[10\]\[27\],34.46µm
_03274_,34.455µm
net1312,34.41µm
_05056_,34.4µm
u_picorv32.picorv32_core.alu_out\[22\],34.4µm
_03242_,34.345µm
u_picorv32.picorv32_core.cpuregs\[8\]\[22\],34.28µm
u_picorv32.picorv32_core.decoded_imm\[16\],34.27µm
u_picorv32.picorv32_core.count_cycle\[23\],34.195µm
u_picorv32.picorv32_core.cpuregs\[15\]\[18\],34.195µm
u_picorv32.picorv32_core.cpuregs\[30\]\[0\],34.195µm
u_picorv32.picorv32_core.cpuregs\[10\]\[11\],34.18µm
_02428_,34.15µm
u_picorv32.picorv32_core.alu_out_q\[14\],34.14µm
u_picorv32.picorv32_core.cpuregs\[10\]\[0\],34.14µm
u_picorv32.picorv32_core.cpuregs\[22\]\[21\],34.11µm
net133,34.08µm
_04924_,34.03µm
_04107_,34.02µm
u_picorv32.picorv32_core.alu_out_q\[15\],34.02µm
u_picorv32.picorv32_core.cpuregs\[7\]\[4\],34.02µm
_01945_,33.99µm
u_picorv32.picorv32_core.cpuregs\[6\]\[11\],33.99µm
u_picorv32.picorv32_core.cpuregs\[9\]\[9\],33.99µm
u_picorv32.picorv32_core.cpuregs\[11\]\[14\],33.985µm
_02694_,33.97µm
_02910_,33.96µm
u_picorv32.picorv32_core.cpuregs\[10\]\[24\],33.925µm
_01727_,33.92µm
u_picorv32.picorv32_core.cpuregs\[26\]\[29\],33.875µm
_04313_,33.85µm
_03972_,33.84µm
_04491_,33.82µm
_04018_,33.81µm
u_picorv32.picorv32_core.cpuregs\[3\]\[5\],33.8µm
_04516_,33.78µm
u_picorv32.picorv32_core.cpuregs\[11\]\[12\],33.75µm
u_picorv32.picorv32_core.cpuregs\[27\]\[8\],33.735µm
u_picorv32.picorv32_core.cpuregs\[31\]\[4\],33.73µm
_02922_,33.72µm
_05561_,33.72µm
u_picorv32.picorv32_core.cpuregs\[22\]\[22\],33.72µm
u_picorv32.picorv32_core.cpuregs\[29\]\[31\],33.72µm
_02060_,33.7µm
u_picorv32.picorv32_core.cpuregs\[12\]\[28\],33.685µm
_04409_,33.66µm
u_picorv32.picorv32_core.count_cycle\[38\],33.63µm
u_picorv32.picorv32_core.cpuregs\[14\]\[12\],33.61µm
u_picorv32.picorv32_core.cpuregs\[5\]\[9\],33.61µm
_01613_,33.6µm
_01615_,33.6µm
_02906_,33.6µm
u_picorv32.picorv32_core.count_cycle\[11\],33.595µm
u_picorv32.picorv32_core.cpuregs\[3\]\[18\],33.57µm
u_picorv32.picorv32_core.cpuregs\[31\]\[27\],33.565µm
u_picorv32.picorv32_core.cpuregs\[7\]\[7\],33.565µm
_03360_,33.55µm
u_picorv32.picorv32_core.cpuregs\[5\]\[10\],33.55µm
u_picorv32.picorv32_core.count_cycle\[27\],33.53µm
net1362,33.53µm
u_picorv32.picorv32_core.cpuregs\[11\]\[16\],33.515µm
_02724_,33.5µm
_05373_,33.49µm
u_picorv32.picorv32_core.reg_out\[26\],33.46µm
u_picorv32.picorv32_core.reg_out\[24\],33.42µm
u_picorv32.picorv32_core.cpuregs\[17\]\[15\],33.39µm
u_picorv32.picorv32_core.cpuregs\[14\]\[2\],33.365µm
u_picorv32.picorv32_core.cpuregs\[24\]\[0\],33.345µm
u_picorv32.picorv32_core.cpuregs\[3\]\[3\],33.335µm
u_picorv32.picorv32_core.count_cycle\[5\],33.33µm
u_picorv32.picorv32_core.cpuregs\[28\]\[14\],33.325µm
u_picorv32.picorv32_core.cpuregs\[27\]\[20\],33.32µm
u_picorv32.picorv32_core.cpuregs\[8\]\[9\],33.295µm
net1314,33.295µm
u_picorv32.picorv32_core.cpuregs\[22\]\[0\],33.25µm
u_picorv32.picorv32_core.cpuregs\[25\]\[20\],33.25µm
u_picorv32.picorv32_core.cpuregs\[26\]\[31\],33.25µm
net652,33.25µm
_05120_,33.24µm
net1388,33.13µm
_03929_,33.12µm
_05065_,33.12µm
u_picorv32.picorv32_core.cpuregs\[13\]\[13\],33.115µm
_03460_,33.04µm
u_picorv32.picorv32_core.cpuregs\[5\]\[1\],33.025µm
net379,33.02µm
_05602_,33.015µm
_03486_,33.01µm
u_picorv32.picorv32_core.cpuregs\[3\]\[30\],33.01µm
u_picorv32.picorv32_core.cpuregs\[7\]\[25\],33µm
u_picorv32.picorv32_core.cpuregs\[31\]\[5\],32.975µm
_01393_,32.96µm
_05322_,32.94µm
_02702_,32.925µm
net125,32.9µm
u_picorv32.picorv32_core.cpuregs\[22\]\[14\],32.9µm
net1015,32.9µm
u_picorv32.picorv32_core.cpuregs\[25\]\[25\],32.89µm
u_picorv32.picorv32_core.cpuregs\[25\]\[8\],32.89µm
u_picorv32.picorv32_core.cpuregs\[29\]\[30\],32.875µm
_02329_,32.86µm
u_picorv32.picorv32_core.cpuregs\[30\]\[25\],32.845µm
u_picorv32.picorv32_core.cpuregs\[26\]\[14\],32.84µm
u_picorv32.picorv32_core.cpuregs\[12\]\[25\],32.83µm
_04828_,32.82µm
u_picorv32.picorv32_core.cpuregs\[2\]\[3\],32.82µm
u_picorv32.picorv32_core.cpuregs\[16\]\[11\],32.815µm
_05755_,32.8µm
_03814_,32.77µm
u_picorv32.picorv32_core.cpuregs\[22\]\[25\],32.77µm
u_picorv32.picorv32_core.count_cycle\[63\],32.74µm
_02086_,32.725µm
u_picorv32.picorv32_core.cpuregs\[6\]\[15\],32.675µm
u_picorv32.picorv32_core.count_instr\[59\],32.66µm
u_picorv32.picorv32_core.cpuregs\[10\]\[5\],32.66µm
u_picorv32.picorv32_core.cpuregs\[13\]\[2\],32.66µm
u_picorv32.picorv32_core.cpuregs\[24\]\[14\],32.66µm
_04744_,32.655µm
net1577,32.655µm
_05272_,32.64µm
net388,32.635µm
_05349_,32.595µm
_02306_,32.58µm
_05051_,32.58µm
u_picorv32.picorv32_core.cpuregs\[29\]\[11\],32.555µm
_01643_,32.54µm
u_picorv32.picorv32_core.cpuregs\[3\]\[4\],32.54µm
_05798_,32.53µm
u_picorv32.picorv32_core.cpuregs\[27\]\[14\],32.53µm
u_picorv32.picorv32_core.cpuregs\[17\]\[2\],32.495µm
u_picorv32.picorv32_core.cpuregs\[9\]\[25\],32.485µm
_03074_,32.47µm
_03349_,32.47µm
u_picorv32.picorv32_core.cpuregs\[14\]\[4\],32.47µm
u_picorv32.picorv32_core.cpuregs\[10\]\[4\],32.445µm
_02761_,32.41µm
u_picorv32.picorv32_core.cpuregs\[7\]\[20\],32.375µm
_05111_,32.36µm
u_picorv32.picorv32_core.cpuregs\[16\]\[17\],32.36µm
_05013_,32.35µm
u_picorv32.picorv32_core.count_instr\[50\],32.35µm
_05283_,32.34µm
u_picorv32.picorv32_core.cpuregs\[20\]\[26\],32.34µm
_01779_,32.325µm
u_picorv32.picorv32_core.cpuregs\[12\]\[26\],32.29µm
u_picorv32.picorv32_core.cpuregs\[7\]\[14\],32.275µm
u_picorv32.picorv32_core.cpuregs\[28\]\[9\],32.25µm
u_picorv32.picorv32_core.cpuregs\[23\]\[29\],32.24µm
_01823_,32.23µm
_04254_,32.23µm
_03467_,32.205µm
u_picorv32.picorv32_core.count_instr\[12\],32.2µm
u_picorv32.picorv32_core.cpuregs\[24\]\[5\],32.2µm
net763,32.2µm
u_picorv32.picorv32_core.cpuregs\[16\]\[1\],32.185µm
u_picorv32.picorv32_core.cpuregs\[23\]\[30\],32.185µm
u_picorv32.picorv32_core.cpuregs\[15\]\[17\],32.175µm
_04679_,32.17µm
u_picorv32.picorv32_core.cpuregs\[7\]\[28\],32.17µm
u_picorv32.picorv32_core.cpuregs\[14\]\[8\],32.13µm
u_picorv32.picorv32_core.cpuregs\[11\]\[9\],32.12µm
_00008_,32.11µm
u_picorv32.picorv32_core.cpuregs\[7\]\[9\],32.09µm
u_picorv32.picorv32_core.cpuregs\[27\]\[6\],32.075µm
u_picorv32.picorv32_core.cpuregs\[1\]\[5\],32.065µm
_02485_,32.05µm
u_picorv32.picorv32_core.cpuregs\[31\]\[12\],32.05µm
net1747,32.05µm
_04084_,32.04µm
u_picorv32.picorv32_core.decoded_imm\[21\],32.015µm
u_picorv32.picorv32_core.cpuregs\[28\]\[11\],32.005µm
u_picorv32.picorv32_core.cpuregs\[9\]\[5\],32.005µm
u_picorv32.picorv32_core.cpuregs\[12\]\[15\],31.995µm
u_picorv32.picorv32_core.cpuregs\[11\]\[19\],31.99µm
u_picorv32.picorv32_core.cpuregs\[20\]\[0\],31.985µm
u_picorv32.picorv32_core.cpuregs\[23\]\[31\],31.985µm
u_picorv32.picorv32_core.count_cycle\[15\],31.975µm
_05518_,31.965µm
u_picorv32.picorv32_core.cpuregs\[14\]\[27\],31.955µm
u_picorv32.picorv32_core.cpuregs\[26\]\[12\],31.94µm
_04375_,31.93µm
_05134_,31.93µm
_05694_,31.93µm
_03551_,31.92µm
u_picorv32.picorv32_core.cpuregs\[16\]\[28\],31.915µm
_04967_,31.88µm
_05760_,31.87µm
u_picorv32.picorv32_core.cpuregs\[2\]\[15\],31.87µm
_02733_,31.86µm
_04667_,31.86µm
u_picorv32.picorv32_core.count_cycle\[6\],31.845µm
u_picorv32.picorv32_core.cpuregs\[28\]\[22\],31.84µm
_02897_,31.81µm
u_picorv32.picorv32_core.cpuregs\[9\]\[22\],31.81µm
_04037_,31.8µm
_04057_,31.8µm
_04083_,31.8µm
u_picorv32.picorv32_core.cpuregs\[4\]\[24\],31.79µm
u_picorv32.picorv32_core.cpuregs\[21\]\[0\],31.785µm
u_picorv32.picorv32_core.cpuregs\[20\]\[19\],31.775µm
u_picorv32.picorv32_core.cpuregs\[23\]\[3\],31.775µm
u_picorv32.picorv32_core.cpuregs\[10\]\[17\],31.76µm
u_picorv32.picorv32_core.cpuregs\[23\]\[15\],31.75µm
u_picorv32.picorv32_core.cpuregs\[15\]\[15\],31.745µm
_04118_,31.74µm
_02242_,31.7µm
u_picorv32.picorv32_core.cpuregs\[13\]\[15\],31.7µm
u_picorv32.picorv32_core.cpuregs\[4\]\[17\],31.7µm
_05195_,31.69µm
_02368_,31.675µm
_02482_,31.66µm
_02523_,31.65µm
u_picorv32.picorv32_core.cpuregs\[24\]\[13\],31.64µm
u_picorv32.picorv32_core.cpuregs\[31\]\[3\],31.64µm
_05346_,31.63µm
u_picorv32.picorv32_core.cpuregs\[12\]\[9\],31.63µm
_05189_,31.62µm
u_picorv32.picorv32_core.cpuregs\[12\]\[21\],31.62µm
_03062_,31.585µm
u_picorv32.picorv32_core.cpuregs\[5\]\[13\],31.58µm
_04922_,31.575µm
_05137_,31.555µm
u_picorv32.picorv32_core.cpuregs\[31\]\[7\],31.525µm
_02084_,31.515µm
_01555_,31.51µm
u_picorv32.picorv32_core.instr_sltiu,31.51µm
u_picorv32.picorv32_core.cpuregs\[24\]\[25\],31.495µm
_03031_,31.48µm
net211,31.45µm
u_picorv32.picorv32_core.cpuregs\[24\]\[2\],31.415µm
_05163_,31.4µm
u_picorv32.picorv32_core.cpuregs\[3\]\[15\],31.4µm
_05865_,31.39µm
u_picorv32.picorv32_core.cpuregs\[28\]\[20\],31.39µm
u_picorv32.picorv32_core.cpuregs\[6\]\[4\],31.39µm
_03729_,31.38µm
_04806_,31.38µm
u_picorv32.picorv32_core.cpuregs\[26\]\[11\],31.38µm
u_picorv32.picorv32_core.count_cycle\[13\],31.375µm
u_picorv32.picorv32_core.cpuregs\[5\]\[14\],31.375µm
_05917_,31.365µm
_05466_,31.36µm
u_picorv32.picorv32_core.cpuregs\[23\]\[2\],31.34µm
u_picorv32.picorv32_core.cpuregs\[25\]\[5\],31.34µm
_01726_,31.33µm
u_picorv32.picorv32_core.cpuregs\[29\]\[21\],31.325µm
u_picorv32.picorv32_core.cpuregs\[15\]\[8\],31.315µm
net1520,31.295µm
u_picorv32.picorv32_core.cpuregs\[7\]\[0\],31.29µm
u_picorv32.picorv32_core.cpuregs\[3\]\[26\],31.285µm
u_picorv32.picorv32_core.cpuregs\[6\]\[24\],31.285µm
net1433,31.27µm
net1450,31.27µm
_03047_,31.225µm
u_picorv32.picorv32_core.cpuregs\[11\]\[10\],31.22µm
u_picorv32.picorv32_core.cpuregs\[5\]\[24\],31.22µm
u_picorv32.picorv32_core.cpuregs\[17\]\[11\],31.2µm
u_picorv32.picorv32_core.cpuregs\[1\]\[27\],31.185µm
_03057_,31.18µm
u_picorv32.picorv32_core.cpuregs\[29\]\[17\],31.15µm
u_picorv32.picorv32_core.cpuregs\[12\]\[30\],31.11µm
u_picorv32.picorv32_core.cpuregs\[22\]\[8\],31.09µm
u_picorv32.picorv32_core.cpuregs\[20\]\[21\],31.045µm
u_picorv32.picorv32_core.cpuregs\[13\]\[11\],31.04µm
u_picorv32.picorv32_core.cpuregs\[19\]\[7\],31.04µm
u_picorv32.picorv32_core.cpuregs\[2\]\[14\],31.03µm
u_picorv32.picorv32_core.cpuregs\[8\]\[23\],30.98µm
_05067_,30.97µm
u_picorv32.picorv32_core.reg_out\[31\],30.97µm
u_picorv32.picorv32_core.cpuregs\[1\]\[21\],30.965µm
u_picorv32.picorv32_core.cpuregs\[27\]\[25\],30.96µm
u_picorv32.picorv32_core.cpuregs\[21\]\[25\],30.955µm
u_picorv32.picorv32_core.cpuregs\[13\]\[4\],30.925µm
_01549_,30.92µm
_02169_,30.92µm
_05314_,30.92µm
u_picorv32.picorv32_core.cpuregs\[14\]\[14\],30.92µm
_04673_,30.9µm
u_picorv32.picorv32_core.cpuregs\[21\]\[1\],30.86µm
_05167_,30.85µm
u_picorv32.picorv32_core.cpuregs\[18\]\[14\],30.825µm
u_picorv32.picorv32_core.cpuregs\[8\]\[26\],30.815µm
_04124_,30.79µm
u_picorv32.picorv32_core.cpuregs\[29\]\[26\],30.79µm
_02976_,30.78µm
u_picorv32.picorv32_core.cpuregs\[9\]\[3\],30.745µm
u_picorv32.picorv32_core.cpuregs\[31\]\[21\],30.74µm
_03059_,30.735µm
u_picorv32.picorv32_core.cpuregs\[8\]\[10\],30.735µm
u_picorv32.picorv32_core.cpuregs\[23\]\[0\],30.695µm
u_picorv32.picorv32_core.cpuregs\[11\]\[0\],30.67µm
u_picorv32.picorv32_core.cpuregs\[19\]\[23\],30.67µm
u_picorv32.picorv32_core.cpuregs\[0\]\[5\],30.66µm
_04677_,30.655µm
u_picorv32.picorv32_core.cpuregs\[4\]\[14\],30.63µm
_05587_,30.62µm
u_picorv32.picorv32_core.cpuregs\[0\]\[14\],30.62µm
u_picorv32.picorv32_core.count_cycle\[40\],30.61µm
u_picorv32.picorv32_core.cpuregs\[16\]\[23\],30.61µm
u_picorv32.picorv32_core.cpuregs\[17\]\[22\],30.61µm
u_picorv32.picorv32_core.cpuregs\[9\]\[23\],30.61µm
u_picorv32.picorv32_core.cpuregs\[22\]\[4\],30.6µm
u_picorv32.picorv32_core.cpuregs\[25\]\[17\],30.56µm
_01351_,30.55µm
u_picorv32.picorv32_core.cpuregs\[16\]\[14\],30.535µm
u_picorv32.picorv32_core.cpuregs\[9\]\[15\],30.52µm
_04387_,30.5µm
u_picorv32.picorv32_core.cpuregs\[2\]\[0\],30.5µm
u_picorv32.picorv32_core.cpuregs\[3\]\[25\],30.495µm
_04920_,30.49µm
u_picorv32.picorv32_core.cpuregs\[25\]\[15\],30.49µm
u_picorv32.picorv32_core.count_cycle\[43\],30.455µm
_03329_,30.44µm
_05224_,30.43µm
_05232_,30.43µm
u_picorv32.picorv32_core.cpuregs\[14\]\[24\],30.43µm
u_picorv32.picorv32_core.cpuregs\[1\]\[6\],30.43µm
_02022_,30.4µm
_01730_,30.38µm
u_picorv32.picorv32_core.instr_srli,30.37µm
u_picorv32.picorv32_core.cpuregs\[27\]\[17\],30.365µm
_04437_,30.36µm
u_picorv32.picorv32_core.cpuregs\[8\]\[21\],30.36µm
